%Beach characteristics derived from lidar surveys, compiled by USGS PCMSC on 20210120_1529
%iso_lon    %iso_lat    %sl_lon    %sl_lat    %dom_runup    %slope    %95_up  %95_low    %dhigh    %dlow    %esi    %runup_usefrac    %month    %year
   235.500     47.7194    235.57008     47.74535     0      0.06922      0.10559      0.03286        18.70         5.00  5 1.00     4  2016
   235.501     47.7148    235.57546     47.73713     0      0.10838      0.17338      0.04338         5.47         2.27  5 0.72     4  2016
   235.502     47.7105    235.57843     47.72928     0      0.12465      0.22805      0.02125         4.29         2.16  5 1.00     4  2016
   235.504     47.7063    235.58034     47.72220     0      0.12961      0.16733      0.09189        28.92         4.38  5 0.98     4  2016
   235.507     47.7024    235.58143     47.71597     0      0.09746      0.10790      0.08702        22.20         3.80 6A 1.00     4  2016
   235.509     47.6984    235.58421     47.70940     0      0.09800      0.16583      0.03018         4.17         2.36 6A 1.00     4  2016
   235.510     47.6941    235.58385     47.70677     0      0.03672      0.07115      0.00229         4.51         2.52  5 1.00     4  2016
   235.513     47.6904    235.58496     47.70418     0      0.03087      0.05848      0.00326        25.00         3.53 1A 1.00     4  2016
   235.512     47.6876    235.58599     47.70158     0      0.06456      0.11147      0.01766         4.88         1.62  5 1.00     4  2016
   235.507     47.6861    235.58646     47.69891     0      0.05150      0.08905      0.01394         5.02         1.93  5 1.00     4  2016
   235.503     47.6848    235.58682     47.69621     0      0.06382      0.11005      0.01759        29.46         6.24  5 1.00     4  2016
   235.503     47.6806    235.58767     47.69357     0      0.08586      0.14624      0.02548         8.71         3.45  5 1.00     4  2016
   235.507     47.6677    235.59129     47.68605     0      0.09211      0.19130      0.00000        16.97         4.37 6A 1.00     4  2016
   235.510     47.6647    235.59221     47.68436     0      0.11490      0.21799      0.01182         8.26         5.21 6A 1.00     4  2016
   235.515     47.6632    235.59360     47.68183     0      0.09744      0.14311      0.05177         7.37         4.40 6A 1.00     4  2016
   235.519     47.6618    235.59447     47.68013     0      0.09490      0.16426      0.02555        15.48         3.83 6A 1.00     4  2016
   235.523     47.6623    235.59560     47.67852     0      0.07648      0.16348      0.00000        25.53         3.80 6A 1.00     4  2016
   235.528     47.6593    235.59808     47.67534     0      0.09938      0.15735      0.04140        29.40         5.98  5 1.00     4  2016
   235.530     47.6554    235.59915     47.67371     0      0.07214      0.09646      0.04783        23.08         5.50  5 1.00     4  2016
   235.531     47.6511    235.60298     47.66703     0      0.09133      0.13203      0.05064        21.79         5.74  5 1.00     4  2016
   235.532     47.6467    235.60468     47.66362     0      0.10766      0.16015      0.05517        25.21         5.00  5 1.00     4  2016
   235.534     47.6424    235.60768     47.65673     0      0.06077      0.09498      0.02657         6.30         4.37  5 1.00     4  2016
   235.535     47.6380    235.60967     47.65213     0      0.10940      0.16475      0.05405        21.25         4.24  4 1.00     4  2016
   235.536     47.6334    235.61149     47.64790     0      0.08110      0.10654      0.05565        23.74         5.09  4 1.00     4  2016
   235.536     47.6288    235.61324     47.64173     0      0.11341      0.16194      0.06487        29.01         5.12 1A 1.00     4  2016
   235.537     47.6244    235.61538     47.63693     0      0.08905      0.20872      0.00000        25.38         2.19  4 0.97     4  2016
   235.539     47.6199    235.61734     47.63287     0      0.03791      0.05300      0.02281        15.30         3.41  4 1.00     4  2016
   235.540     47.6154    235.61869     47.62754     0      0.03442      0.05311      0.01572        24.40         2.87  4 0.99     4  2016
   235.541     47.6111    235.61991     47.62312     0      0.03804      0.06188      0.01420        16.68         4.24 6A 1.00     4  2016
   235.542     47.6067    235.62084     47.61958     0      0.02738      0.03460      0.02016         5.50         2.91 6A 1.00     4  2016
