%Beach characteristics derived from lidar surveys, compiled by USGS PCMSC on 20210120_1522
%iso_lon    %iso_lat    %sl_lon    %sl_lat    %dom_runup    %slope    %95_up  %95_low    %dhigh    %dlow    %esi    %runup_usefrac    %month    %year
   238.109     36.2874    238.11743     36.29847     1      0.17184      0.28903      0.05465         5.41         1.47  4 0.67     4  2016
   238.112     36.2834    238.12215     36.29334     0      0.12150      0.20126      0.04173        10.48         2.32 2A 0.96     4  2016
   238.115     36.2797    238.12762     36.28885     0      0.13074      0.22651      0.03497        11.73         2.66 2A 1.00     4  2016
   238.119     36.2772    238.13144     36.28693     0      0.08238      0.24708      0.00000         6.87         2.51  5 0.94     4  2016
   238.124     36.2752    238.13443     36.28445     0      0.09436      0.22803      0.00000         7.05         1.27 3A 0.78     4  2016
   238.128     36.2732    238.13723     36.28070     0      0.07631      0.18060      0.00000         8.91         1.20 2A 0.62     4  2016
   238.133     36.2710    238.14146     36.28104     0      0.07996      0.09656      0.06336         3.55         1.90 3A 1.00     4  2016
   238.136     36.2679    238.14706     36.27846     0      0.11372      0.22777      0.00000         8.89         1.13 2A 0.97     4  2016
   238.139     36.2639    238.15139     36.27459     0      0.14011      0.21016      0.07007        27.32         2.27 3A 0.98     4  2016
   238.142     36.2596    238.15785     36.26463     2      0.78107          NaN          NaN        16.97        -0.00 3A 0.68     4  2016
   238.145     36.2560    238.16043     36.26071     0      0.10227      0.17318      0.03135        11.85         1.78  5 0.90     4  2016
   238.149     36.2527    238.16253     36.25668     0      0.10667      0.15355      0.05979        17.34         5.45 3A 0.99     4  2016
   238.152     36.2496    238.16372     36.25243     0      0.12010      0.21492      0.02528        19.69         5.04 3A 1.00     4  2016
   238.156     36.2466    238.16361     36.25013     0      0.13336      0.24445      0.02226        22.49         3.09 2A 1.00     4  2016
   238.160     36.2436    238.16657     36.24772     0      0.11275      0.18611      0.03939        29.15         2.95 2A 1.00     4  2016
   238.164     36.2405    238.17050     36.24690     0      0.09745      0.17535      0.01955        15.82         4.27 3A 1.00     4  2016
   238.168     36.2375    238.17338     36.24249     0      0.11567      0.27394      0.00000        29.43         4.20 2A 1.00     4  2016
   238.172     36.2346    238.17929     36.24152     0      0.12012      0.28118      0.00000        22.73         2.38 3A 1.00     4  2016
   238.177     36.2324    238.18295     36.23872     0      0.07967      0.13664      0.02270        13.75         2.79 3A 1.00     4  2016
   238.181     36.2308    238.18466     36.23649     0      0.08477      0.14635      0.02319        12.73         0.45 1A 1.00     4  2016
   238.186     36.2293    238.18721     36.23414     0      0.10325      0.22981      0.00000        29.31         3.19 1A 1.00     4  2016
   238.191     36.2280    238.19200     36.23292     0      0.13100      0.17314      0.08885        30.74         2.26 1A 1.00     4  2016
   238.196     36.2270    238.19817     36.23458     0      0.14545      0.22228      0.06863        19.03         3.59  5 1.00     4  2016
   238.200     36.2259    238.20351     36.23397     0      0.14036      0.19431      0.08640        21.54         3.39  5 1.00     4  2016
   238.205     36.2245    238.20807     36.23220     0      0.09954      0.17030      0.02877        27.88         3.01  4 1.00     4  2016
   238.210     36.2227    238.21269     36.22924     0      0.07353      0.13125      0.01581        31.32         3.88 3A 1.00     4  2016
   238.214     36.2205    238.21829     36.22793     0      0.12220      0.19500      0.04939        29.84         0.58 6A 1.00     4  2016
   238.219     36.2185    238.22314     36.22603     0      0.09873      0.17840      0.01906         9.08         3.90  4 1.00     4  2016
   238.223     36.2168    238.22748     36.22336     1      0.56504      0.66969      0.46039        25.26         0.00  5 0.83     4  2016
   238.228     36.2149    238.23289     36.22069     0      0.14646      0.20213      0.09079        30.13         3.87  5 1.00     4  2016
   238.232     36.2130    238.23532     36.21903     0      0.15404      0.20561      0.10246        16.58         2.78 1A 1.00     4  2016
   238.237     36.2113    238.23962     36.21662     0      0.15888      0.22874      0.08901        21.52         3.37  5 1.00     4  2016
   238.241     36.2091    238.24227     36.21498     2      3.50400          NaN          NaN        38.74        -0.00 1A 0.62     4  2016
   238.246     36.2064    238.24491     36.21215     0      0.13495      0.22326      0.04664        12.43         1.64 1A 1.00     4  2016
   238.250     36.2039    238.25158     36.21061     0      0.15150      0.20989      0.09310        21.55         3.73 1A 1.00     4  2016
   238.254     36.2022    238.25555     36.20926     0      0.14870      0.22078      0.07663        20.93         3.87  5 1.00     4  2016
   238.259     36.2011    238.25999     36.20669     0      0.14514      0.16391      0.12636        28.81         4.97 6A 1.00     4  2016
   238.264     36.2001    238.26852     36.20247     0      0.13129      0.16753      0.09506        29.45         3.59 6A 1.00     4  2016
   238.269     36.1992    238.27318     36.19932     0      0.12540      0.13144      0.11936        31.48         6.51 1A 0.60     4  2016
   238.274     36.1980    238.27823     36.19751     0      0.13210      0.17541      0.08879        24.30         0.61 6A 0.80     4  2016
   238.278     36.1959    238.28292     36.19512     0      0.14092      0.16943      0.11242        28.06         5.11 6A 0.88     4  2016
   238.281     36.1919    238.28441     36.19381     0      0.14056      0.21153      0.06959        31.19         5.19 6A 0.98     4  2016
   238.283     36.1872    238.28822     36.19055     0      0.13440      0.13973      0.12908        18.57         4.58  5 1.00     4  2016
   238.285     36.1834    238.29215     36.18645     2      2.00374          NaN          NaN        28.08        -0.00 1A 0.67     4  2016
   238.290     36.1809    238.29564     36.18317     0      0.12409      0.13004      0.11814        14.71         4.27 1A 1.00     4  2016
   238.294     36.1784    238.29867     36.18109     2      1.13359          NaN          NaN        22.62        -0.00 1A 0.71     4  2016
   238.298     36.1756    238.30025     36.17731     2      2.41149          NaN          NaN        24.88         0.00 1A 0.69     4  2016
   238.302     36.1729    238.30235     36.17427     0      0.08856      0.18772      0.00000         9.15         4.86 1A 1.00     4  2016
   238.306     36.1702    238.30646     36.17174     0      0.11028      0.15746      0.06309        22.10         2.35 2A 1.00     4  2016
   238.310     36.1676    238.31138     36.16968     0      0.09957      0.22559      0.00000        16.88         3.27 1A 1.00     4  2016
   238.314     36.1643    238.31682     36.16603     2      1.47724          NaN          NaN        10.60        -0.00 1A 0.68     4  2016
   238.316     36.1598    238.32168     36.16459     0      0.11646      0.17667      0.05625         9.55         6.20 1A 1.00     4  2016
   238.317     36.1550    238.32476     36.16218     0      0.11757      0.20720      0.02793        22.95         4.53 2A 1.00     4  2016
   238.320     36.1512    238.32716     36.15900     0      0.09471      0.18436      0.00506        18.07         0.70  4 1.00     4  2016
   238.325     36.1497    238.33005     36.15546     2      1.47697          NaN          NaN        57.05        -0.00 1A 0.73     4  2016
   238.329     36.1480    238.33382     36.15228     2      1.80020          NaN          NaN        11.46        -0.00 1A 0.69     4  2016
   238.333     36.1447    238.33775     36.14830     2      1.56366          NaN          NaN        16.24        -0.00 1A 0.72     4  2016
   238.336     36.1409    238.34205     36.14446     2      2.89805          NaN          NaN         9.33        -0.00 1A 0.68     4  2016
   238.339     36.1372    238.34646     36.14001     0      0.14011      0.23819      0.04203        22.53         3.76 1A 1.00     4  2016
   238.343     36.1335    238.34984     36.13689     2      2.96652          NaN          NaN        21.35         0.00 6A 0.69     4  2016
   238.346     36.1298    238.35179     36.13279     0      0.12869      0.18267      0.07472        14.91         1.96 1A 1.00     4  2016
   238.349     36.1260    238.35418     36.12989     0      0.12619      0.23747      0.01492        30.26         3.88 1A 1.00     4  2016
   238.352     36.1224    238.35929     36.12535     0      0.13158      0.13638      0.12677        11.00         2.90 1A 1.00     4  2016
   238.356     36.1188    238.36341     36.12266     0      0.13771      0.20555      0.06986        22.48         3.66 1A 1.00     4  2016
   238.359     36.1151    238.36720     36.11880     0      0.14815      0.19486      0.10145        28.39         4.29 6A 1.00     4  2016
   238.362     36.1114    238.36746     36.11470     0      0.14661      0.18349      0.10973        29.34         1.96 1A 1.00     4  2016
   238.365     36.1075    238.37021     36.11020     0      0.13482      0.16046      0.10919        13.72         3.49 1A 1.00     4  2016
   238.368     36.1034    238.37346     36.10613     0      0.12039      0.21413      0.02665        23.21         4.29 6A 1.00     4  2016
   238.371     36.0992    238.37737     36.10092     0      0.10899      0.20506      0.01292        22.19         3.20 1A 1.00     4  2016
   238.373     36.0948    238.37841     36.09659     2      2.14612          NaN          NaN        13.52         0.00 1A 0.72     4  2016
   238.375     36.0904    238.38037     36.09152     0      0.12800      0.29084      0.00000        27.76         6.63 1A 0.98     4  2016
   238.377     36.0860    238.38103     36.08710     0      0.13561      0.23088      0.04034        20.95         2.30 1A 1.00     4  2016
   238.380     36.0818    238.38463     36.08425     2      2.15486          NaN          NaN        17.36         0.00 1A 0.70     4  2016
   238.383     36.0780    238.38648     36.08019     0      0.10813      0.23501      0.00000        13.06         1.66 1A 1.00     4  2016
   238.387     36.0744    238.38950     36.07750     2      4.25046          NaN          NaN        10.75         0.00 1A 0.71     4  2016
   238.390     36.0708    238.39286     36.07314     0      0.11864      0.26980      0.00000        16.73         4.92 1A 1.00     4  2016
   238.394     36.0675    238.39775     36.07010     0      0.13422      0.20446      0.06399        10.16         4.75 6A 1.00     4  2016
   238.397     36.0640    238.40321     36.06741     0      0.13104      0.21787      0.04420        29.58         6.65 6A 0.66     4  2016
   238.399     36.0594    238.40757     36.06278     0      0.11467      0.17374      0.05560        30.01         4.18  4 1.00     4  2016
   238.400     36.0546    238.40732     36.05750     0      0.11591      0.12558      0.10624        26.32         6.67 2A 1.00     4  2016
   238.402     36.0501    238.41036     36.05242     0      0.10144      0.15986      0.04302        27.31         5.91  4 1.00     4  2016
   238.405     36.0461    238.40980     36.04848     2      1.65000          NaN          NaN        17.61        -0.00 1A 0.72     4  2016
   238.408     36.0421    238.41373     36.04530     0      0.12359      0.12536      0.12181         9.00         4.06 1A 1.00     4  2016
   238.410     36.0380    238.41660     36.04147     2      3.43437          NaN          NaN        11.53        -0.00 1A 0.71     4  2016
   238.413     36.0337    238.41863     36.03758     2      1.50567          NaN          NaN        10.40         0.00 1A 0.72     4  2016
   238.416     36.0297    238.42185     36.03288     0      0.12817      0.17060      0.08573        29.31         4.83 1A 1.00     4  2016
   238.419     36.0261    238.42378     36.02875     0      0.13463      0.18059      0.08867        19.46         4.53 6A 1.00     4  2016
   238.422     36.0223    238.42633     36.02376     0      0.13414      0.21773      0.05055        12.84         2.64 1A 1.00     4  2016
   238.426     36.0187    238.42975     36.02160     0      0.13768      0.21638      0.05899        29.64         3.65 2A 1.00     4  2016
   238.429     36.0155    238.43338     36.01953     0      0.13688      0.16857      0.10519        29.61         2.12 2A 1.00     4  2016
   238.434     36.0132    238.43656     36.02042     0      0.13975      0.14214      0.13736        25.94         4.33 6A 1.00     4  2016
   238.439     36.0118    238.44089     36.02015     2      1.40948          NaN          NaN         9.78        -0.00 6A 0.71     4  2016
   238.443     36.0111    238.44525     36.01971     0      0.14560      0.15064      0.14056        29.65         3.39 6A 1.00     4  2016
   238.448     36.0105    238.44943     36.01904     0      0.14702      0.20151      0.09253        17.55         4.02 1A 1.00     4  2016
   238.453     36.0093    238.45729     36.01620     2      1.18696          NaN          NaN        81.87        -0.00 1A 0.67     4  2016
   238.458     36.0078    238.46117     36.01563     0      0.12123      0.23367      0.00878        16.26         3.23 6A 1.00     4  2016
   238.462     36.0062    238.46657     36.01472     0      0.13553      0.17896      0.09210        10.19         3.57 1A 1.00     4  2016
   238.467     36.0045    238.47152     36.01288     0      0.13602      0.23086      0.04118        19.14         6.49  5 1.00     4  2016
   238.472     36.0027    238.47477     36.01042     0      0.13793      0.21443      0.06143        29.63         6.89 1A 0.69     4  2016
   238.476     36.0008    238.48153     36.00790     0      0.12680      0.21023      0.04338        22.66         2.31 1A 1.00     4  2016
   238.481     35.9989    238.48787     36.00683     0      0.13231      0.16446      0.10016        20.81         5.54 1A 1.00     4  2016
   238.485     35.9965    238.49276     36.00318     1      0.68250      0.76366      0.60135        30.14         0.00 1A 0.77     4  2016
   238.489     35.9937    238.49756     35.99942     0      0.13274      0.15436      0.11111        23.08         2.93 1A 1.00     4  2016
   238.493     35.9901    238.50105     35.99396     0      0.13293      0.16460      0.10127        20.51         1.58 1A 1.00     4  2016
   238.495     35.9859    238.50332     35.98891     0      0.14745      0.18456      0.11034        30.84         0.55 6A 0.89     4  2016
   238.497     35.9814    238.50731     35.98465     2      2.85399          NaN          NaN        15.04         0.00 1A 0.65     4  2016
   238.499     35.9769    238.50948     35.97980     0      0.08230      0.24667      0.00000        25.53         1.87 6A 1.00     4  2016
   238.501     35.9724    238.51151     35.97462     0      0.12097      0.19171      0.05023        25.92         2.49 6A 1.00     4  2016
   238.503     35.9678    238.51429     35.97036     0      0.14421      0.20712      0.08131        12.77         2.81  4 1.00     4  2016
   238.505     35.9632    238.51502     35.96528     0      0.13975      0.18760      0.09191        30.17         4.67 2A 1.00     4  2016
   238.506     35.9585    238.51554     35.95986     0      0.13558      0.18759      0.08357        17.01         3.29 1A 1.00     4  2016
   238.508     35.9539    238.51697     35.95397     0      0.12428      0.26736      0.00000         9.89         3.13 6A 1.00     4  2016
   238.510     35.9493    238.51700     35.94971     0      0.13173      0.16347      0.09999        10.07         0.69 1A 0.67     4  2016
   238.512     35.9448    238.52097     35.94519     0      0.11728      0.20404      0.03053         8.62         5.33 6A 1.00     4  2016
   238.514     35.9403    238.52381     35.94019     1      0.35339      0.45399      0.25279        12.75        -0.00  5 0.99     4  2016
   238.516     35.9357    238.52366     35.93568     0      0.09932      0.28318      0.00000        13.98         1.45 2A 1.00     4  2016
   238.517     35.9310    238.52378     35.93106     2      1.48869          NaN          NaN        24.46        -0.00 1A 0.70     4  2016
   238.518     35.9262    238.53013     35.92819     0      0.10106      0.13250      0.06961        19.65         2.65 6A 1.00     4  2016
   238.519     35.9213    238.53127     35.92225     0      0.14091      0.26336      0.01846        29.20         3.13 6A 1.00     4  2016
   238.520     35.9165    238.52759     35.91896     0      0.10018      0.11501      0.08535        23.71         1.65 1A 1.00     4  2016
   238.522     35.9119    238.52900     35.91432     0      0.10540      0.27879      0.00000        11.20         3.51 1A 1.00     4  2016
   238.524     35.9073    238.53241     35.91057     0      0.12890      0.17502      0.08278        12.96         3.85 1A 1.00     4  2016
   238.525     35.9025    238.53621     35.90530     0      0.13108      0.21599      0.04617        12.82         5.10 1A 1.00     4  2016
   238.527     35.8981    238.53493     35.89991     0      0.12172      0.14633      0.09711        30.47         0.45 1A 1.00     4  2016
   238.530     35.8940    238.53888     35.89653     0      0.13373      0.20674      0.06071        22.94         4.35  5 1.00     4  2016
   238.533     35.8900    238.53817     35.89067     0      0.12867      0.17123      0.08612        18.62         4.13  5 1.00     4  2016
   238.536     35.8857    238.53783     35.88822     0      0.12415      0.29206      0.00000        12.74         5.48 1A 1.00     4  2016
   238.538     35.8813    238.54071     35.88316     0      0.10639      0.30520      0.00000        29.18         1.74 1A 0.98     4  2016
   238.540     35.8769    238.54543     35.88100     0      0.12927      0.16379      0.09475        24.39         4.02 1A 1.00     4  2016
   238.543     35.8735    238.54999     35.87738     0      0.11902      0.19213      0.04591         4.69         2.82 1A 0.96     4  2016
   238.548     35.8710    238.55293     35.87378     0      0.10579      0.14923      0.06235        13.58         3.46 6D 1.00     4  2016
   238.552     35.8685    238.55502     35.87135     0      0.09457      0.29018      0.00000        17.42         1.52 1A 1.00     4  2016
   238.556     35.8654    238.55934     35.86816     0      0.12234      0.20686      0.03783        22.76         4.26 6A 1.00     4  2016
   238.559     35.8620    238.56168     35.86661     0      0.13006      0.19971      0.06041        29.53         0.60 6A 0.88     4  2016
   238.563     35.8586    238.56650     35.86473     0      0.14891      0.18497      0.11286        19.65         4.89 1A 1.00     4  2016
   238.567     35.8554    238.57076     35.86207     0      0.13332      0.13845      0.12818        29.57         5.30 6A 1.00     4  2016
   238.571     35.8528    238.57840     35.85890     0      0.13270      0.21241      0.05299        26.82         4.39 1B 1.00     4  2016
   238.575     35.8508    238.58487     35.85738     0      0.14521      0.14705      0.14338        19.61         3.19 1B 1.00     4  2016
   238.580     35.8487    238.58789     35.85410     0      0.14640      0.18020      0.11260         9.21         2.11 6B 1.00     4  2016
   238.583     35.8449    238.59003     35.85087     0      0.15028      0.20897      0.09158        29.52         4.71 1B 1.00     4  2016
   238.584     35.8400    238.59219     35.84600     0      0.14875      0.17772      0.11979        29.55         4.35 6A 1.00     4  2016
   238.586     35.8358    238.59565     35.84263     0      0.13838      0.19341      0.08336        11.52         2.36 6A 1.00     4  2016
   238.590     35.8337    238.59784     35.83903     2      1.02924          NaN          NaN        24.93        -0.00 1A 0.64     4  2016
   238.595     35.8316    238.60071     35.83651     0      0.13188      0.18051      0.08324        14.94         3.51 1A 1.00     4  2016
   238.598     35.8284    238.60426     35.83313     0      0.13125      0.15933      0.10316        14.02         4.01 1A 1.00     4  2016
   238.602     35.8250    238.60751     35.82855     0      0.12549      0.17574      0.07524        14.84         4.82 1A 1.00     4  2016
   238.605     35.8215    238.61110     35.82443     0      0.13010      0.16707      0.09314        26.22         5.36 6A 0.84     4  2016
   238.609     35.8180    238.61505     35.82135     0      0.14696      0.15626      0.13766        25.03         3.82 6A 1.00     4  2016
   238.612     35.8145    238.61951     35.81879     0      0.13406      0.26779      0.00034        29.79         2.71 6A 1.00     4  2016
   238.616     35.8111    238.62306     35.81674     1      0.16038      0.24101      0.07976        25.60         5.85 6A 0.87     4  2016
   238.620     35.8086    238.62618     35.81451     0      0.14962      0.21825      0.08099        24.98         4.91  5 1.00     4  2016
   238.624     35.8063    238.62837     35.81143     0      0.15227      0.17923      0.12532        17.88         3.45 6A 1.00     4  2016
   238.629     35.8034    238.63355     35.80872     1      0.66411      0.76469      0.56353        21.55        -0.00 1A 0.75     4  2016
   238.633     35.8006    238.63761     35.80770     0      0.14479      0.18393      0.10565        10.40         2.10 1A 1.00     4  2016
   238.637     35.7980    238.64157     35.80478     0      0.13971      0.15573      0.12368        20.85         3.69 1A 1.00     4  2016
   238.641     35.7949    238.64620     35.80116     0      0.13171      0.19720      0.06622        10.60         2.84 1A 1.00     4  2016
   238.644     35.7914    238.64950     35.79800     2      1.87035          NaN          NaN        30.40         0.00 1A 0.68     4  2016
   238.648     35.7880    238.65060     35.79644     0      0.12232      0.16307      0.08157        16.23         1.72 1A 1.00     4  2016
