%Beach characteristics derived from lidar surveys, compiled by USGS PCMSC on 20210120_1521
%iso_lon    %iso_lat    %sl_lon    %sl_lat    %dom_runup    %slope    %95_up  %95_low    %dhigh    %dlow    %esi    %runup_usefrac    %month    %year
   239.324     34.9540    239.34351     34.94965     0      0.09871      0.17027      0.02715        13.86         6.27 3A 1.00     4  2016
   239.323     34.9489    239.34151     34.94362     0      0.06165      0.06730      0.05600        15.07         6.15 3A 1.00     4  2016
   239.321     34.9440    239.34033     34.93918     0      0.11056      0.16734      0.05377        18.05         1.53 3A 0.81     4  2016
   239.319     34.9392    239.33810     34.93394     0      0.11179      0.21358      0.00999        18.03         1.93 3A 1.00     4  2016
   239.317     34.9344    239.33426     34.93057     1      0.47176      0.55566      0.38787        12.29         0.00  4 0.83     4  2016
   239.317     34.9291    239.33608     34.92660     0      0.06010      0.12240      0.00000        30.11         4.27 3A 1.00     4  2016
   239.317     34.9239    239.33573     34.92124     0      0.07877      0.15172      0.00582        29.19         6.67 3A 1.00     4  2016
   239.318     34.9186    239.33447     34.91686     0      0.08094      0.19020      0.00000        29.55         5.39 3A 1.00     4  2016
   239.319     34.9134    239.33246     34.91173     0      0.07620      0.10898      0.04341        29.30         5.32 3A 1.00     4  2016
   239.321     34.9083    239.33077     34.90753     1      0.12353      0.19264      0.05442         9.47         0.00 2A 0.99     4  2016
   239.322     34.9032    239.32979     34.90497     0      0.07659      0.21396      0.00000        29.60         5.52 2A 1.00     4  2016
   239.324     34.8985    239.32853     34.90258     0      0.06941      0.11418      0.02465         6.20         0.71 1A 0.93     4  2016
   239.327     34.8944    239.33156     34.90150     0      0.06759      0.15570      0.00000        20.70         1.85 1A 1.00     4  2016
   239.331     34.8907    239.33581     34.90097     0      0.09709      0.10397      0.09022        12.36         1.22 2A 0.98     4  2016
   239.335     34.8873    239.34545     34.90100     0      0.07535      0.22671      0.00000        22.94         3.80 2A 1.00     4  2016
   239.340     34.8852    239.35376     34.90062     0      0.08722      0.15550      0.01894        10.76         3.37 3A 1.00     4  2016
   239.345     34.8825    239.35748     34.89513     0      0.11925      0.17776      0.06075        17.20         3.52 3A 1.00     4  2016
   239.349     34.8791    239.36066     34.88894     0      0.10002      0.13244      0.06759        15.39         6.01 3A 1.00     4  2016
   239.352     34.8753    239.36082     34.88257     0      0.13869      0.20586      0.07153        10.05         4.76 3A 1.00     4  2016
   239.356     34.8716    239.36455     34.87783     0      0.10451      0.13841      0.07060        10.15         0.63 6A 0.78     4  2016
   239.360     34.8678    239.37297     34.87395     0      0.11852      0.19611      0.04094        15.41         1.60 6A 1.00     4  2016
   239.363     34.8636    239.37945     34.86919     0      0.09850      0.31476      0.00000        20.09         2.66 1A 1.00     4  2016
   239.366     34.8591    239.38603     34.86382     1      0.30393      0.32382      0.28403         6.87         0.00  5 1.00     4  2016
   239.368     34.8542    239.38937     34.85643     0      0.06724      0.08665      0.04783         8.42         3.21 3A 1.00     4  2016
   239.369     34.8490    239.38996     34.84930     0      0.07364      0.08754      0.05974         7.38         3.28 3A 1.00     4  2016
   239.369     34.8437    239.38976     34.84306     0      0.10507      0.20232      0.00783         3.37         2.74 3A 0.94     4  2016
   239.370     34.8384    239.38844     34.83688     0      0.06033      0.09272      0.02794         8.24         3.16 3A 1.00     4  2016
   239.370     34.8331    239.38702     34.83068     0      0.10385      0.16802      0.03969         6.58         0.86 3A 1.00     4  2016
   239.370     34.8279    239.38551     34.82543     0      0.06019      0.06783      0.05255         7.70         3.24 3A 1.00     4  2016
   239.370     34.8226    239.38417     34.82014     0      0.08679      0.21145      0.00000         2.18         1.64 3A 1.00     4  2016
   239.370     34.8173    239.38305     34.81481     0      0.07129      0.08439      0.05819         9.70         3.20 3A 1.00     4  2016
   239.369     34.8120    239.38154     34.80955     0      0.06627      0.12183      0.01071         6.57         3.58 3A 1.00     4  2016
   239.368     34.8068    239.38030     34.80424     0      0.06924      0.07878      0.05971         7.52         3.96 3A 1.00     4  2016
   239.367     34.8017    239.37873     34.79900     0      0.08603      0.27796      0.00000         8.51         2.57 3A 1.00     4  2016
   239.364     34.7976    239.37744     34.79465     0      0.10754      0.30231      0.00000         3.97         0.60 3A 1.00     4  2016
   239.360     34.7949    239.37651     34.79113     0      0.08415      0.17631      0.00000         5.30         3.59 3A 1.00     4  2016
   239.356     34.7910    239.37402     34.78609     0      0.06035      0.15824      0.00000         5.24         3.56 3A 1.00     4  2016
   239.355     34.7860    239.37205     34.78095     0      0.08498      0.18222      0.00000         6.71         4.06 3A 1.00     4  2016
   239.353     34.7809    239.36988     34.77585     0      0.09609      0.13859      0.05360         8.23         4.93 3A 1.00     4  2016
   239.352     34.7758    239.36784     34.77167     0      0.11426      0.30175      0.00000         5.69         0.66 6A 1.00     4  2016
   239.351     34.7706    239.36600     34.76744     0      0.10946      0.29209      0.00000         8.83         7.71 6A 1.00     4  2016
   239.350     34.7653    239.36480     34.76396     0      0.07933      0.21403      0.00000         2.92         1.29  5 1.00     4  2016
   239.352     34.7602    239.36374     34.75957     0      0.13983      0.25307      0.02659         6.48         4.44 6A 1.00     4  2016
   239.353     34.7551    239.36285     34.75633     0      0.03813      0.10577      0.00000         4.89         4.31 2A 1.00     4  2016
   239.355     34.7501    239.36828     34.75340     0      0.12382      0.13967      0.10797        10.55         0.50 6A 0.67     4  2016
   239.358     34.7458    239.37019     34.75007     0      0.10881      0.20297      0.01465        11.07         0.49  5 0.66     4  2016
   239.361     34.7420    239.37052     34.74648     0      0.09704      0.20242      0.00000         8.00         2.48 1A 0.94     4  2016
   239.362     34.7370    239.37132     34.74321     0      0.10359      0.22453      0.00000         9.42         2.55  5 1.00     4  2016
   239.364     34.7324    239.37388     34.73834     0      0.08393      0.23426      0.00000         1.35         0.70  5 1.00     4  2016
   239.368     34.7287    239.37887     34.73646     0      0.10721      0.19852      0.01590         6.86         0.85  5 0.80     4  2016
   239.373     34.7259    239.38363     34.73281     0      0.09786      0.26533      0.00000        13.54         1.10 2A 0.96     4  2016
   239.376     34.7217    239.38751     34.72645     0      0.09647      0.12246      0.07047        12.53         3.48 3A 1.00     4  2016
   239.377     34.7167    239.39119     34.72056     0      0.09358      0.20304      0.00000         2.29         1.50  5 1.00     4  2016
   239.377     34.7114    239.39392     34.71316     0      0.09861      0.19320      0.00401         0.66         0.66  5 0.77     4  2016
   239.375     34.7064    239.39853     34.70747     0      0.04412      0.05642      0.03182         9.53         3.36 3A 1.00     4  2016
   239.375     34.7014    239.39789     34.70061     0      0.04069      0.06420      0.01719         7.31         1.79 3A 1.00     4  2016
   239.373     34.6968    239.39656     34.69441     0      0.04740      0.07506      0.01973         4.31         2.49 3A 1.00     4  2016
   239.371     34.6920    239.39506     34.68824     0      0.06296      0.09727      0.02865         7.91         2.84 3A 0.99     4  2016
   239.368     34.6875    239.39307     34.68215     0      0.06421      0.07933      0.04910         6.94         2.31 3A 0.93     4  2016
   239.368     34.6824    239.39142     34.67696     0      0.07078      0.08972      0.05185         8.75         3.61 3A 1.00     4  2016
   239.365     34.6776    239.38939     34.67182     0      0.04489      0.06228      0.02749         6.02         2.78 3A 1.00     4  2016
   239.367     34.6729    239.38782     34.66749     0      0.06525      0.07390      0.05659         6.93         3.79 3A 1.00     4  2016
   239.370     34.6682    239.38692     34.66396     0      0.09474      0.18019      0.00930         5.33         3.15 3A 0.98     4  2016
   239.371     34.6632    239.38466     34.65891     0      0.07535      0.13415      0.01655        29.32         6.01 3A 1.00     4  2016
   239.369     34.6581    239.38260     34.65377     0      0.07625      0.12408      0.02842         3.86         3.15 3A 1.00     4  2016
   239.367     34.6533    239.38095     34.64948     0      0.09992      0.17631      0.02352        24.59         5.86 3A 0.99     4  2016
   239.365     34.6483    239.37851     34.64448     0      0.04828      0.06948      0.02709        26.08         3.53 3A 1.00     4  2016
   239.363     34.6433    239.37617     34.63942     0      0.07544      0.18642      0.00000        10.05         2.45 3A 1.00     4  2016
   239.362     34.6382    239.37424     34.63426     0      0.09657      0.19606      0.00000        12.57         2.48 3A 1.00     4  2016
   239.360     34.6331    239.37185     34.62929     0      0.12052      0.20595      0.03509        26.59         4.06 6B 1.00     4  2016
   239.359     34.6282    239.36957     34.62520     0      0.12334      0.19911      0.04757        14.17         2.56 3A 1.00     4  2016
   239.357     34.6231    239.36679     34.61937     0      0.10797      0.18254      0.03339        18.32         0.92  4 0.77     4  2016
   239.355     34.6184    239.36376     34.61361     0      0.12941      0.18399      0.07482        11.56         0.96 6A 0.90     4  2016
   239.353     34.6135    239.36268     34.60917     0      0.10558      0.16943      0.04172        22.49         2.55  4 0.96     4  2016
   239.351     34.6087    239.36013     34.60529     0      0.09723      0.21262      0.00000        18.54         4.60  5 1.00     4  2016
   239.350     34.6035    239.35871     34.60161     0      0.10098      0.21529      0.00000        11.27         2.92  5 1.00     4  2016
   239.348     34.5983    239.35966     34.59567     0      0.09524      0.13740      0.05308        25.10         4.49 3A 1.00     4  2016
   239.348     34.5931    239.35793     34.58968     0      0.11373      0.16914      0.05831         9.73         2.04 3A 1.00     4  2016
   239.347     34.5880    239.35488     34.58518     0      0.11732      0.19906      0.03559        17.05         1.59 1A 1.00     4  2016
   239.347     34.5828    239.35508     34.58021     0      0.12644      0.24710      0.00577        15.90         4.53  5 1.00     4  2016
   239.347     34.5775    239.35218     34.57704     2      2.96175          NaN          NaN        15.47         0.00 1A 0.73     4  2016
   239.347     34.5723    239.35726     34.57467     2      1.43255          NaN          NaN        15.77         0.00 1A 0.72     4  2016
   239.348     34.5671    239.36171     34.57238     2      6.40970          NaN          NaN        52.37         0.00 6A 0.73     4  2016
   239.349     34.5621    239.36109     34.56848     0      0.13535      0.19918      0.07152        30.03         4.14 6A 1.00     4  2016
   239.349     34.5569    239.36247     34.56446     0      0.12901      0.23359      0.02443        31.19         3.66  5 1.00     4  2016
   239.352     34.5530    239.36367     34.56143     0      0.06163      0.20587      0.00000         8.78         0.84 1A 0.85     4  2016
   239.357     34.5506    239.36583     34.56171     0      0.10766      0.16969      0.04563        20.01         2.02  5 1.00     4  2016
   239.362     34.5489    239.36782     34.56096     0      0.11007      0.24793      0.00000         7.44         2.84 1A 1.00     4  2016
   239.367     34.5473    239.37087     34.55838     1      0.19244      0.29338      0.09151        19.90        -0.00 2A 1.00     4  2016
   239.372     34.5464    239.37443     34.55628     0      0.12507      0.20327      0.04687        17.81         1.95  5 0.89     4  2016
   239.377     34.5454    239.37729     34.55421     0      0.12994      0.20178      0.05810        10.43         1.80  5 1.00     4  2016
   239.382     34.5460    239.38469     34.55379     0      0.11755      0.21816      0.01695        12.86         0.71 2A 0.75     4  2016
   239.387     34.5467    239.38760     34.55368     0      0.10683      0.24502      0.00000         5.46         4.00 2A 1.00     4  2016
   239.392     34.5472    239.39098     34.55651     0      0.12091      0.19176      0.05006        14.09         2.06 3A 1.00     4  2016
   239.398     34.5470    239.39636     34.55701     0      0.12550      0.19623      0.05476         9.19         2.01  5 1.00     4  2016
   239.403     34.5460    239.40072     34.55685     0      0.13768      0.25906      0.01630         6.71         2.58  5 1.00     4  2016
   239.408     34.5453    239.40834     34.55725     0      0.11452      0.16064      0.06841         8.04         2.47  5 1.00     4  2016
   239.413     34.5440    239.41568     34.55716     1      0.44607      0.56138      0.33076         2.30         1.00 3A 0.72     4  2016
   239.418     34.5414    239.42290     34.55556     0      0.11213      0.14353      0.08073        30.64         3.42 3A 1.00     4  2016
   239.422     34.5381    239.42923     34.55205     0      0.12571      0.21131      0.04011        18.74         2.43  5 1.00     4  2016
   239.427     34.5362    239.43561     34.54865     0      0.12535      0.18518      0.06553        18.34         3.31 3A 1.00     4  2016
   239.432     34.5344    239.43871     34.54612     0      0.12256      0.25313      0.00000         9.81         2.84 3A 1.00     4  2016
   239.437     34.5330    239.44393     34.54287     0      0.14570      0.22336      0.06805        13.66         2.87  5 1.00     4  2016
   239.442     34.5331    239.44770     34.54115     0      0.10575      0.19055      0.02096         7.45         0.99  5 0.68     4  2016
   239.447     34.5325    239.45312     34.54083     0      0.14828      0.20456      0.09199        17.87         2.96  5 1.00     4  2016
   239.452     34.5311    239.45733     34.53989     0      0.14913      0.19323      0.10504        20.97         3.82  5 1.00     4  2016
   239.458     34.5304    239.46112     34.53815     0      0.13879      0.21628      0.06131        10.31         2.73 3A 0.99     4  2016
   239.462     34.5283    239.46692     34.53563     0      0.10559      0.17397      0.03721        13.13         5.02 3A 1.00     4  2016
   239.467     34.5252    239.47229     34.53262     0      0.12772      0.25456      0.00088        17.06         2.50 3A 1.00     4  2016
   239.471     34.5225    239.47797     34.53001     0      0.11991      0.18950      0.05031        25.16         3.55  5 1.00     4  2016
   239.476     34.5200    239.48304     34.52665     0      0.12146      0.22172      0.02119        21.60         3.37  5 1.00     4  2016
   239.479     34.5161    239.48837     34.52342     0      0.07711      0.12093      0.03328        27.03         2.46 2A 1.00     4  2016
   239.483     34.5126    239.49230     34.51795     0      0.09878      0.15793      0.03964        17.53         2.98 3A 1.00     4  2016
   239.487     34.5088    239.49619     34.51254     0      0.07245      0.12814      0.01676        13.23         2.48 3A 1.00     4  2016
   239.490     34.5047    239.49895     34.50766     0      0.07328      0.10650      0.04005        18.51         2.82 3A 1.00     4  2016
   239.493     34.5000    239.50086     34.50347     0      0.08621      0.12808      0.04435        24.76         3.09 3A 1.00     4  2016
   239.495     34.4954    239.50263     34.49827     0      0.08443      0.12471      0.04416        24.71         2.90 3A 1.00     4  2016
   239.498     34.4910    239.50504     34.49469     0      0.09932      0.24365      0.00000        21.35         4.02 3A 1.00     4  2016
   239.501     34.4866    239.50902     34.49177     0      0.13008      0.18728      0.07287        20.58         2.27 3A 1.00     4  2016
   239.505     34.4831    239.51168     34.48699     0      0.09395      0.12432      0.06358        30.32         2.12 2A 1.00     4  2016
   239.509     34.4792    239.51679     34.48366     0      0.10661      0.15005      0.06316        24.36         3.58 2A 1.00     4  2016
   239.512     34.4753    239.52130     34.47975     0      0.11708      0.18979      0.04437        29.34         0.06 1B 0.83     4  2016
   239.515     34.4709    239.52369     34.47381     0      0.04572      0.07149      0.01995        12.45         3.12 3A 1.00     4  2016
   239.517     34.4659    239.52572     34.46773     0      0.06175      0.10443      0.01908         3.74         3.51 3A 1.00     4  2016
   239.518     34.4609    239.52649     34.46146     0      0.10516      0.13448      0.07584        21.31         3.48 3A 1.00     4  2016
   239.520     34.4557    239.52719     34.45614     0      0.12182      0.19611      0.04754        22.75         3.01 3A 1.00     4  2016
   239.521     34.4505    239.52849     34.45280     0      0.12390      0.17768      0.07013        15.80         4.21  4 1.00     4  2016
   239.522     34.4461    239.52855     34.44937     2          NaN          NaN          NaN        22.62        -0.00 1A 0.72     4  2016
   239.527     34.4429    239.53433     34.44914     0      0.06875      0.15953      0.00000        28.34         1.51 2A 0.98     4  2016
   239.531     34.4399    239.53754     34.44847     0      0.12101      0.21917      0.02284        25.36         1.05 2A 0.87     4  2016
   239.536     34.4384    239.54121     34.44566     0      0.06421      0.23297      0.00000        14.25         1.78 2A 1.00     4  2016
   239.541     34.4367    239.54350     34.44417     0      0.08217      0.24611      0.00000         1.73         0.72 1A 1.00     4  2016
   239.546     34.4363    239.54680     34.44239     0      0.06350      0.16653      0.00000         6.13         3.85 2A 1.00     4  2016
   239.551     34.4376    239.54777     34.44589     0      0.02673      0.05105      0.00241         3.80         2.68 2A 1.00     4  2016
   239.556     34.4389    239.55091     34.44809     0      0.06377      0.11639      0.01114        15.57         2.41 2A 1.00     4  2016
   239.562     34.4394    239.55551     34.45116     0      0.03751      0.09360      0.00000        24.39         2.37 3A 1.00     4  2016
   239.567     34.4403    239.56314     34.45155     0      0.07148      0.11271      0.03024         4.34         2.15 3A 0.99     4  2016
   239.572     34.4406    239.56960     34.45066     0      0.07745      0.13718      0.01771        14.19         2.17 2A 1.00     4  2016
   239.577     34.4394    239.57604     34.44963     0      0.09292      0.16021      0.02562         7.96         2.10 2A 1.00     4  2016
   239.582     34.4385    239.58066     34.45130     0      0.06336      0.10268      0.02404         6.77         2.24 2A 1.00     4  2016
   239.588     34.4382    239.58382     34.45312     0      0.03217      0.04214      0.02219        13.53         2.35 2A 1.00     4  2016
   239.593     34.4370    239.58786     34.45425     0      0.09646      0.21560      0.00000        13.97         1.22 6B 0.99     4  2016
   239.598     34.4361    239.59325     34.45496     0      0.08459      0.13873      0.03046        11.48         2.22 2A 1.00     4  2016
   239.603     34.4348    239.59866     34.45547     0      0.09657      0.14438      0.04877        11.53         2.21 2A 1.00     4  2016
   239.608     34.4347    239.60628     34.45543     0      0.08960      0.12599      0.05321        22.09         2.52 2A 1.00     4  2016
   239.614     34.4353    239.61171     34.45557     0      0.08627      0.13168      0.04085        17.56         1.90 2A 1.00     4  2016
   239.619     34.4361    239.61704     34.45641     0      0.08302      0.10908      0.05695         4.59         1.72 2A 0.88     4  2016
   239.624     34.4380    239.62237     34.45663     0      0.09179      0.12541      0.05816        10.82         1.80 2A 0.99     4  2016
   239.629     34.4391    239.62664     34.45707     0      0.08604      0.12484      0.04724        19.53         2.78 3A 1.00     4  2016
   239.634     34.4401    239.63207     34.45699     0      0.07506      0.10422      0.04589        16.95         2.25 3A 1.00     4  2016
   239.639     34.4413    239.63858     34.45731     0      0.08688      0.11432      0.05944        20.72         2.30 2A 1.00     4  2016
   239.644     34.4427    239.64290     34.45755     0      0.06429      0.08981      0.03877         3.67         2.63 2A 1.00     4  2016
   239.649     34.4440    239.64673     34.45907     0      0.05779      0.09154      0.02404        14.69         2.16 2A 1.00     4  2016
   239.654     34.4458    239.65225     34.45883     0      0.09837      0.12585      0.07089        12.80         2.18 2A 1.00     4  2016
   239.659     34.4479    239.65659     34.45859     0      0.08684      0.11168      0.06200        14.06         2.35 2A 1.00     4  2016
   239.664     34.4504    239.66184     34.45949     0      0.08163      0.11217      0.05109        16.17         2.40 2A 1.00     4  2016
   239.669     34.4522    239.66569     34.46206     0      0.03034      0.03991      0.02076         6.88         2.19 3A 1.00     4  2016
   239.674     34.4542    239.66989     34.46285     0      0.05430      0.07154      0.03706        14.05         2.30 3A 1.00     4  2016
   239.678     34.4568    239.67528     34.46329     0      0.08200      0.12755      0.03645        11.59         2.10 6B 1.00     4  2016
   239.683     34.4587    239.68164     34.46428     0      0.08633      0.15128      0.02137        10.14         1.15 6B 0.93     4  2016
   239.688     34.4602    239.68785     34.46549     0      0.08997      0.14955      0.03040        26.86         2.90 3A 1.00     4  2016
   239.693     34.4610    239.69293     34.46709     0      0.03461      0.08696      0.00000         2.86         2.04 3A 1.00     4  2016
   239.699     34.4610    239.69794     34.46746     0      0.09793      0.14568      0.05018        28.39         2.38 2A 1.00     4  2016
   239.703     34.4590    239.70198     34.47016     0      0.06345      0.10691      0.02000        17.97         1.93 3A 1.00     4  2016
   239.708     34.4570    239.70631     34.47075     0      0.05908      0.12581      0.00000         7.46         2.02 3A 1.00     4  2016
   239.713     34.4556    239.71173     34.47001     0      0.10725      0.21011      0.00438        21.74         2.67 3A 1.00     4  2016
   239.719     34.4543    239.71899     34.46811     0      0.12888      0.21071      0.04705        25.55         3.07 1B 1.00     4  2016
   239.724     34.4527    239.72586     34.46851     0      0.12904      0.21421      0.04387        29.49         3.14 2A 1.00     4  2016
   239.728     34.4499    239.73028     34.46858     0      0.11248      0.21779      0.00717         9.94         2.41 2A 1.00     4  2016
   239.733     34.4492    239.73462     34.46823     0      0.12304      0.25426      0.00000        13.65         1.01 1B 0.92     4  2016
   239.739     34.4494    239.73892     34.46762     0      0.06867      0.13724      0.00011        29.70         2.34 1B 1.00     4  2016
   239.744     34.4499    239.74328     34.46778     0      0.11607      0.21721      0.01494        16.88         1.69 1B 1.00     4  2016
   239.749     34.4506    239.74871     34.46793     0      0.10570      0.18512      0.02629        23.91         2.45 3A 1.00     4  2016
   239.754     34.4515    239.75306     34.46805     0      0.10050      0.16642      0.03457        12.07         0.41 2A 0.89     4  2016
   239.759     34.4525    239.75740     34.46859     0      0.08784      0.11024      0.06543        18.27         2.34 3A 1.00     4  2016
   239.765     34.4537    239.76257     34.46885     0      0.10031      0.16674      0.03387        20.48         0.60 2A 0.94     4  2016
   239.770     34.4548    239.76767     34.47030     0      0.09523      0.13775      0.05272        19.77         2.30 2A 1.00     4  2016
   239.775     34.4558    239.77310     34.47076     0      0.05660      0.24807      0.00000        11.08         2.33 3A 1.00     4  2016
   239.780     34.4570    239.77854     34.47080     0      0.10546      0.15747      0.05346        18.45         1.48 2A 1.00     4  2016
   239.785     34.4580    239.78507     34.47083     0      0.11021      0.15437      0.06605        15.07         2.16 2A 1.00     4  2016
   239.791     34.4585    239.79050     34.47056     0      0.12872      0.26253      0.00000        21.77         2.35 2A 1.00     4  2016
   239.796     34.4589    239.79594     34.47051     0      0.12361      0.25121      0.00000        21.68         2.24 3A 1.00     4  2016
   239.801     34.4594    239.80137     34.47075     0      0.09699      0.19141      0.00256        21.17         1.95 2A 1.00     4  2016
   239.806     34.4596    239.80682     34.47056     0      0.09653      0.11875      0.07431        22.13         2.17 2A 1.00     4  2016
   239.812     34.4608    239.81226     34.46993     0      0.09019      0.17941      0.00098         6.97         2.94  5 1.00     4  2016
   239.817     34.4617    239.81657     34.47055     0      0.13427      0.22722      0.04131        18.95         1.71 3A 1.00     4  2016
   239.822     34.4623    239.82201     34.47071     0      0.09792      0.12718      0.06866        23.72         2.15 2A 1.00     4  2016
   239.827     34.4631    239.82627     34.47036     0      0.08307      0.17183      0.00000        17.78         1.18 2A 0.99     4  2016
   239.833     34.4636    239.83164     34.46972     0      0.12154      0.17799      0.06510         6.30         4.93  5 1.00     4  2016
   239.838     34.4649    239.83661     34.47140     0      0.10619      0.23207      0.00000        18.13         1.16 3A 1.00     4  2016
   239.843     34.4654    239.84299     34.47235     0      0.12073      0.24169      0.00000        19.46         2.40 2A 1.00     4  2016
   239.848     34.4666    239.84828     34.47317     0      0.10073      0.15846      0.04301        21.69         2.41 2A 1.00     4  2016
   239.853     34.4669    239.85372     34.47332     0      0.10625      0.26814      0.00000        23.11         2.25 2A 1.00     4  2016
   239.859     34.4668    239.85807     34.47357     0      0.09867      0.19485      0.00250         9.03         1.45  5 1.00     4  2016
   239.864     34.4666    239.86456     34.47320     0      0.08123      0.08903      0.07343         9.02         0.42 1B 1.00     4  2016
   239.869     34.4659    239.87091     34.47204     0      0.10320      0.23275      0.00000        21.01         2.29 1B 1.00     4  2016
   239.874     34.4654    239.87729     34.47089     0      0.09986      0.11981      0.07991         4.06         2.58 2A 1.00     4  2016
   239.880     34.4639    239.88251     34.46963     0      0.10299      0.18840      0.01759        12.38         2.44 2A 1.00     4  2016
   239.884     34.4615    239.88753     34.46792     0      0.08748      0.14911      0.02586        16.15         2.91 2A 1.00     4  2016
   239.889     34.4596    239.89238     34.46588     0      0.09319      0.20985      0.00000         6.85         3.53 1B 1.00     4  2016
   239.894     34.4576    239.89733     34.46399     0      0.08754      0.22326      0.00000         1.44         0.62 2A 0.69     4  2016
   239.899     34.4565    239.90119     34.46261     0      0.08533      0.10988      0.06077        16.36         1.84 3A 1.00     4  2016
   239.904     34.4556    239.90522     34.46120     0      0.08804      0.16093      0.01515        13.97         1.89 6A 1.00     4  2016
   239.910     34.4552    239.91061     34.46047     0      0.09406      0.23069      0.00000        18.53         1.29 2A 1.00     4  2016
   239.915     34.4548    239.91498     34.46052     0      0.07797      0.19437      0.00000        11.63         2.36 1B 1.00     4  2016
   239.920     34.4553    239.92151     34.46071     0      0.09485      0.18150      0.00819        19.76         2.42 1B 1.00     4  2016
   239.926     34.4555    239.92649     34.46142     0      0.06695      0.17473      0.00000        16.09         4.66 6A 1.00     4  2016
   239.931     34.4555    239.93034     34.46285     0      0.05556      0.16202      0.00000         2.80         1.59 3A 1.00     4  2016
   239.936     34.4555    239.93572     34.46210     0      0.07356      0.09770      0.04941        13.24         1.70 3A 1.00     4  2016
   239.941     34.4555    239.94000     34.46146     0      0.10043      0.13715      0.06371        13.20         2.63 3A 1.00     4  2016
   239.947     34.4555    239.94642     34.46201     0      0.09778      0.17183      0.02374        12.72         1.32 1B 0.78     4  2016
   239.952     34.4555    239.95290     34.46216     0      0.08360      0.14402      0.02318        14.16         2.34 2A 1.00     4  2016
   239.957     34.4553    239.95817     34.46332     0      0.10561      0.15910      0.05212        14.44         2.10 6B 1.00     4  2016
   239.962     34.4543    239.96368     34.46329     0      0.12000      0.19767      0.04233        20.12         2.61 2A 1.00     4  2016
   239.968     34.4539    239.96880     34.46159     0      0.10334      0.20348      0.00320        23.17         1.91 2A 1.00     4  2016
   239.973     34.4531    239.97532     34.45830     0      0.11022      0.20309      0.01735         0.99         0.60  5 1.00     4  2016
   239.978     34.4530    239.97912     34.45981     0      0.13673      0.25326      0.02019        20.03         2.70  5 1.00     4  2016
   239.984     34.4527    239.98483     34.46157     0      0.12253      0.20237      0.04269        29.64         0.73 1B 0.95     4  2016
   239.989     34.4518    239.99022     34.46079     0      0.14140      0.17998      0.10283        21.69         1.70 3A 1.00     4  2016
   239.994     34.4507    239.99730     34.45854     0      0.04348      0.21690      0.00000         5.25         0.52 3A 0.77     4  2016
   239.999     34.4492    240.00256     34.45537     0      0.10396      0.22828      0.00000        23.42         1.88 3A 1.00     4  2016
   240.004     34.4467    240.00682     34.45257     0      0.14147      0.21890      0.06404        21.46         2.59 3A 1.00     4  2016
   240.009     34.4449    240.01072     34.44969     0      0.12520      0.21840      0.03201         3.02         1.01 6A 0.91     4  2016
   240.014     34.4431    240.01592     34.45032     0      0.10802      0.15880      0.05724        13.85         1.78  5 1.00     4  2016
   240.019     34.4411    240.02168     34.44774     0      0.11803      0.21301      0.02305        12.27         2.16 2A 1.00     4  2016
   240.023     34.4391    240.02743     34.44517     0      0.10576      0.16035      0.05117        14.61         2.69 2A 1.00     4  2016
   240.027     34.4357    240.03281     34.44212     0      0.10297      0.15892      0.04701        18.44         1.61 2A 0.88     4  2016
   240.030     34.4312    240.03641     34.44008     0      0.10372      0.11030      0.09714        19.33         0.55 3A 0.81     4  2016
   240.033     34.4268    240.03976     34.43779     0      0.10829      0.17844      0.03815        22.43         2.34 2A 1.00     4  2016
   240.037     34.4236    240.04246     34.43638     0      0.10755      0.20401      0.01110        23.30         0.90 2A 0.73     4  2016
   240.042     34.4215    240.04645     34.43515     0      0.11821      0.26810      0.00000        19.56         2.11 2A 1.00     4  2016
   240.047     34.4199    240.05065     34.43480     0      0.10560      0.19805      0.01315         9.07         2.05 3A 1.00     4  2016
   240.052     34.4197    240.05496     34.43533     0      0.11576      0.30236      0.00000        20.63         1.74 3A 1.00     4  2016
   240.057     34.4198    240.05929     34.43557     0      0.13957      0.22791      0.05123        11.87         1.24 2A 1.00     4  2016
   240.063     34.4199    240.06474     34.43579     0      0.14381      0.19610      0.09153        25.25         1.73 2A 1.00     4  2016
   240.068     34.4200    240.07231     34.43512     0      0.12848      0.19692      0.06004         8.89         1.82 3A 1.00     4  2016
   240.073     34.4200    240.08054     34.43253     0      0.10310      0.18640      0.01981        12.99         1.19  5 0.99     4  2016
   240.079     34.4198    240.08514     34.43009     0      0.08976      0.11037      0.06914        20.12         2.42 3A 1.00     4  2016
   240.084     34.4192    240.08954     34.42737     0      0.09948      0.15600      0.04295        11.51         5.57 6B 1.00     4  2016
   240.089     34.4193    240.09286     34.42500     0      0.10307      0.21564      0.00000        23.46         3.22 1B 1.00     4  2016
   240.094     34.4182    240.09716     34.42226     0      0.11516      0.18225      0.04807        26.09         1.86 1B 1.00     4  2016
   240.099     34.4163    240.10329     34.42061     0      0.13746      0.22704      0.04787         5.34         1.21 1B 0.96     4  2016
   240.104     34.4137    240.10857     34.41948     0      0.12636      0.22787      0.02485        17.03         1.25 1B 0.99     4  2016
   240.106     34.4095    240.11267     34.41655     0      0.07127      0.10346      0.03908        18.32         2.81 3A 1.00     4  2016
